File,NREM,REM,WAKE,Art,train,validation,test
gdywnggelw8eclsj.npy,0.0,1.0,0.0,0.0,0,0,1
ywt0etgqole7cc4k.npy,0.0,1.0,0.0,0.0,0,0,1
c96cyehr310lsqog.npy,0.0,1.0,0.0,0.0,0,0,1
z71a0niv9ot5rwc0.npy,0.0,0.0,0.0,1.0,0,0,1
luk4u7nealr5iusk.npy,0.0,1.0,0.0,0.0,0,0,1
i3ug8kdnqw3y48pm.npy,0.0,1.0,0.0,0.0,0,0,1
m4cdew0lrbfencoa.npy,0.0,1.0,0.0,0.0,0,0,1
t7mf3jtxjzu3olfo.npy,0.0,1.0,0.0,0.0,0,0,1
lowe1qbrzur2vev3.npy,0.0,1.0,0.0,0.0,0,0,1
dxh64ayfblgj9u7w.npy,0.0,1.0,0.0,0.0,0,0,1
j44906mitfppdfqh.npy,0.0,1.0,0.0,0.0,0,0,1
cipiujj7wdsjdmkq.npy,0.0,1.0,0.0,0.0,0,0,1
8wlkq0a2i0wctoa9.npy,0.0,1.0,0.0,0.0,0,0,1
uu3m55fa773aruiu.npy,0.0,0.0,1.0,0.0,0,0,1
a61586d4gzlr3vbv.npy,0.0,0.0,1.0,0.0,0,0,1
ni1aee048xblevov.npy,0.0,0.0,1.0,0.0,0,0,1
lg514nz6a0kievai.npy,0.0,0.0,1.0,0.0,0,0,1
iz36x57sfigpixgz.npy,0.0,0.0,0.0,1.0,0,0,1
pts0exiggjhdb6cc.npy,0.0,0.0,0.0,1.0,0,0,1
1prjuoflrgezan03.npy,0.0,0.0,0.0,1.0,0,0,1
9vi79hwe7hdbkiif.npy,1.0,0.0,0.0,0.0,0,0,1
srxkx5o5y6wv25tn.npy,1.0,0.0,0.0,0.0,0,0,1
jm4ciyxevkpasv4x.npy,0.0,0.0,0.0,1.0,0,0,1
xcx7f3kkezo2zsls.npy,1.0,0.0,0.0,0.0,0,0,1
jpd2cce4x41qzjw2.npy,1.0,0.0,0.0,0.0,0,0,1
wo3lmq6oe4x3ovv4.npy,1.0,0.0,0.0,0.0,0,0,1
wn446g14wqi34tdy.npy,1.0,0.0,0.0,0.0,0,0,1
mznr9tzhv8sla9wx.npy,1.0,0.0,0.0,0.0,0,0,1
rk21qv4al2gcc0mv.npy,1.0,0.0,0.0,0.0,0,0,1
dxbxz2i1cbay1wiu.npy,0.0,0.0,1.0,0.0,0,0,1
tsx2h2y23uhdff4h.npy,0.0,0.0,0.0,1.0,0,0,1
trqacvazzh7sf0au.npy,1.0,0.0,0.0,0.0,0,0,1
la91t5ucs1l5ocpk.npy,1.0,0.0,0.0,0.0,0,0,1
qlxgox1v09hdzbt7.npy,1.0,0.0,0.0,0.0,0,0,1
5qrskfqdjotqob68.npy,1.0,0.0,0.0,0.0,0,0,1
zmgsx3itklc5xq6n.npy,1.0,0.0,0.0,0.0,0,0,1
og57an8cgnznzja3.npy,1.0,0.0,0.0,0.0,0,0,1
cquzq5ghhn1ax4fh.npy,1.0,0.0,0.0,0.0,0,0,1
9j2sg0d18lbrkod9.npy,1.0,0.0,0.0,0.0,0,0,1
75nft5dk51gtq7xy.npy,1.0,0.0,0.0,0.0,0,0,1
6kk0gyh6v3p8vr1q.npy,0.0,0.0,0.0,1.0,0,0,1
w60z1g195onv8xyu.npy,0.0,0.0,1.0,0.0,0,0,1
cbajjjaga40jqvoo.npy,0.0,0.0,0.0,1.0,0,0,1
xonk34sfb01c6nim.npy,1.0,0.0,0.0,0.0,0,0,1
are6obupgjsz4siw.npy,1.0,0.0,0.0,0.0,0,0,1
s3rq46xbvur5ko1t.npy,1.0,0.0,0.0,0.0,0,0,1
weniu8f2n0zw5e8o.npy,1.0,0.0,0.0,0.0,0,0,1
se6am0u198zrgmiy.npy,1.0,0.0,0.0,0.0,0,0,1
wt7d2zuqjgnk7fli.npy,1.0,0.0,0.0,0.0,0,0,1
4yvbdae4i9c2mara.npy,1.0,0.0,0.0,0.0,0,0,1
6aag10yb8idqxhv7.npy,1.0,0.0,0.0,0.0,0,0,1
300sidf02pv2isd3.npy,0.0,0.0,0.0,1.0,0,0,1
drdeh0b8y0wf8t6l.npy,0.0,0.0,1.0,0.0,0,0,1
1cljir299g62z0e5.npy,0.0,0.0,0.0,1.0,0,0,1
hms1h38kip0eyfr5.npy,1.0,0.0,0.0,0.0,0,0,1
z5kkfuozb3nnnf3o.npy,1.0,0.0,0.0,0.0,0,0,1
ftnzduppu4unnyzp.npy,1.0,0.0,0.0,0.0,0,0,1
t8s2kp3mvwt5y1n2.npy,1.0,0.0,0.0,0.0,0,0,1
9tvsnicmbr2sroqq.npy,1.0,0.0,0.0,0.0,0,0,1
nbvdooytgqsjoip2.npy,0.0,0.0,0.0,1.0,0,0,1
12hiuqfaya3qbtf6.npy,1.0,0.0,0.0,0.0,0,0,1
smhc7yzp2pg35luj.npy,1.0,0.0,0.0,0.0,0,0,1
x56jbhr0uv1s58l5.npy,0.0,0.0,0.0,1.0,0,0,1
5gg3ptod3p1ee9y6.npy,0.0,0.0,1.0,0.0,0,0,1
vrg2uqpajw3oa40f.npy,0.0,0.0,1.0,0.0,0,0,1
v2nnu6z1u3svxog6.npy,0.0,0.0,1.0,0.0,0,0,1
lwlc2fuyn2q566e6.npy,0.0,0.0,0.0,1.0,0,0,1
mg21ksbo51x1ah3f.npy,0.0,0.0,1.0,0.0,0,0,1
n47bici8ikgn3yk5.npy,0.0,0.0,1.0,0.0,0,0,1
b8x09rp0wvhu6gbl.npy,0.0,0.0,0.0,1.0,0,0,1
xqj7jw113o5kchwj.npy,0.0,0.0,0.0,1.0,0,0,1
0ik88jmqijx4nvcy.npy,0.0,0.0,0.0,1.0,0,0,1
1e9qohax4zil3n42.npy,1.0,0.0,0.0,0.0,0,0,1
pm03iqidv6lpsbj0.npy,1.0,0.0,0.0,0.0,0,0,1
yqkns8gvzfqfqhex.npy,1.0,0.0,0.0,0.0,0,0,1
u71ax866hq4q5vkz.npy,1.0,0.0,0.0,0.0,0,0,1
ppgzuv9lgn2m0u4t.npy,1.0,0.0,0.0,0.0,0,0,1
sys128q97hktdr50.npy,1.0,0.0,0.0,0.0,0,0,1
tyqw0efqkifd18j7.npy,1.0,0.0,0.0,0.0,0,0,1
y92tdlkn6f6hcifk.npy,0.0,0.0,0.0,1.0,0,0,1
itil0fmpmpnbipd8.npy,1.0,0.0,0.0,0.0,0,0,1
hv47e59pi7qlimhp.npy,1.0,0.0,0.0,0.0,0,0,1
gnmnb9btr9c0hdve.npy,1.0,0.0,0.0,0.0,0,0,1
305xnz7aul1cvdx7.npy,1.0,0.0,0.0,0.0,0,0,1
da6c9lbgo6iw0uby.npy,1.0,0.0,0.0,0.0,0,0,1
xabqfvr7r1r9dhr7.npy,1.0,0.0,0.0,0.0,0,0,1
1ywkyci41zp8fxz1.npy,0.0,0.0,0.0,1.0,0,0,1
6blys6q4d163pl8v.npy,0.0,0.0,0.0,1.0,0,0,1
bempzanxvrlu2hqx.npy,1.0,0.0,0.0,0.0,0,0,1
bipwpn1m57rmhllq.npy,1.0,0.0,0.0,0.0,0,0,1
onrxm9m5mjc8nbjl.npy,1.0,0.0,0.0,0.0,0,0,1
549i9didp86jvram.npy,1.0,0.0,0.0,0.0,0,0,1
62h134lrqzuybhg9.npy,1.0,0.0,0.0,0.0,0,0,1
zxx0rq6frfal75fu.npy,1.0,0.0,0.0,0.0,0,0,1
7vc2gnp91fmkvdm0.npy,0.0,0.0,0.0,1.0,0,0,1
k9a65lilqh91c0or.npy,0.0,0.0,0.0,1.0,0,0,1
rjs02m7e23ryqrsy.npy,1.0,0.0,0.0,0.0,0,0,1
awudfupetkdyxa2l.npy,1.0,0.0,0.0,0.0,0,0,1
0h2daw2u5zfwpbva.npy,1.0,0.0,0.0,0.0,0,0,1
zy7frcqzzf313qoz.npy,1.0,0.0,0.0,0.0,0,0,1
spzrd0nan2g8e1ce.npy,1.0,0.0,0.0,0.0,0,0,1
7vu17zhwl94c0gj4.npy,1.0,0.0,0.0,0.0,0,0,1
xuhb4hnl0wcibmkr.npy,1.0,0.0,0.0,0.0,0,0,1
i3pxk0rdt2sq5po5.npy,0.0,0.0,0.0,1.0,0,0,1
m1hrqd9su2jyqmi4.npy,0.0,0.0,1.0,0.0,0,0,1
u1ljrywigjyu1p8b.npy,0.0,0.0,1.0,0.0,0,0,1
9t5tqr1bl9dmpoyt.npy,0.0,0.0,1.0,0.0,0,0,1
jhm9tzdjd1moqb52.npy,0.0,0.0,1.0,0.0,0,0,1
xikmuv8ja5nlsftj.npy,0.0,0.0,1.0,0.0,0,0,1
69voj30blsx566pk.npy,0.0,0.0,1.0,0.0,0,0,1
fiefklj3cvm8rtf2.npy,0.0,0.0,1.0,0.0,0,0,1
a5fp3ondlwav200y.npy,0.0,0.0,1.0,0.0,0,0,1
0aagvx2ki4dufn63.npy,0.0,0.0,1.0,0.0,0,0,1
8nycgq0bjnwq0msh.npy,0.0,0.0,0.0,1.0,0,0,1
4763z7qw715833q2.npy,1.0,0.0,0.0,0.0,0,0,1
7swoad47f2e3niok.npy,1.0,0.0,0.0,0.0,0,0,1
zipj5nk3jstgcaqj.npy,1.0,0.0,0.0,0.0,0,0,1
6va14etqsvun69fc.npy,1.0,0.0,0.0,0.0,0,0,1
5lflv9vsosbu3lip.npy,0.0,0.0,0.0,1.0,0,0,1
k52cvd3nbvyeg87u.npy,1.0,0.0,0.0,0.0,0,0,1
39vd4l1r0fjosww2.npy,1.0,0.0,0.0,0.0,0,0,1
ze54pesknpef90od.npy,1.0,0.0,0.0,0.0,0,0,1
co5r93zonazxeo1e.npy,1.0,0.0,0.0,0.0,0,0,1
n6js4ce9dhuoz0a7.npy,0.0,0.0,0.0,1.0,0,0,1
f0la6pqu2kwd7e2d.npy,1.0,0.0,0.0,0.0,0,0,1
v13f4ewkmcx9h44n.npy,1.0,0.0,0.0,0.0,0,0,1
qiasj7wbp4cco5tx.npy,1.0,0.0,0.0,0.0,0,0,1
z9iogsxzvw304hpr.npy,1.0,0.0,0.0,0.0,0,0,1
g0xpqmyl5waq0bl9.npy,1.0,0.0,0.0,0.0,0,0,1
14gpoj3wx9i0v6yg.npy,1.0,0.0,0.0,0.0,0,0,1
k6q8q8ndempdtigj.npy,1.0,0.0,0.0,0.0,0,0,1
zee4t66ci2ystevj.npy,1.0,0.0,0.0,0.0,0,0,1
1kx4ts5bqnjir3c6.npy,1.0,0.0,0.0,0.0,0,0,1
ujr3nziaes7u785n.npy,1.0,0.0,0.0,0.0,0,0,1
6rn9tu5apmlxvtrh.npy,1.0,0.0,0.0,0.0,0,0,1
bbyfzgrfsbvakkld.npy,1.0,0.0,0.0,0.0,0,0,1
pkasmp8gc6pqzuiy.npy,1.0,0.0,0.0,0.0,0,0,1
uy49tar4xrzetmle.npy,1.0,0.0,0.0,0.0,0,0,1
vdqoi4s2xx8guy14.npy,0.0,0.0,0.0,1.0,0,0,1
jwbx31dgixioh0w1.npy,1.0,0.0,0.0,0.0,0,0,1
sde53wkqw3pkiyw2.npy,1.0,0.0,0.0,0.0,0,0,1
iw1j756aaoofzwg3.npy,1.0,0.0,0.0,0.0,0,0,1
0v4s6zfy7kwmsz7u.npy,1.0,0.0,0.0,0.0,0,0,1
ekcsrvwvkixbdssp.npy,0.0,0.0,0.0,1.0,0,0,1
d8rl7bop0ueiw1k7.npy,1.0,0.0,0.0,0.0,0,0,1
yx2pd971y0bhin13.npy,1.0,0.0,0.0,0.0,0,0,1
xw7idmn8d0jhoyaw.npy,1.0,0.0,0.0,0.0,0,0,1
rqjvxegu0zsd54dg.npy,1.0,0.0,0.0,0.0,0,0,1
bil2my8xmwx8jjst.npy,1.0,0.0,0.0,0.0,0,0,1
odkaen0q1k8n5igc.npy,1.0,0.0,0.0,0.0,0,0,1
nomwsnxgmcpij5ix.npy,1.0,0.0,0.0,0.0,0,0,1
ni463u2di567lzy9.npy,1.0,0.0,0.0,0.0,0,0,1
cwuj1falro61jabr.npy,0.0,0.0,0.0,1.0,0,0,1
gqliz7epylble490.npy,0.0,0.0,1.0,0.0,0,0,1
mbis48rz7nhj5l0q.npy,0.0,0.0,1.0,0.0,0,0,1
89n1ikeist9nofn4.npy,0.0,0.0,1.0,0.0,0,0,1
cyiy15h4tb3vabbb.npy,0.0,0.0,0.0,1.0,0,0,1
xlw8wfxyzcgilgn3.npy,1.0,0.0,0.0,0.0,0,0,1
tfc0g3kv505f8ab8.npy,1.0,0.0,0.0,0.0,0,0,1
nduudwki5z06kyqg.npy,1.0,0.0,0.0,0.0,0,0,1
p1mk4f52ijcfmovj.npy,1.0,0.0,0.0,0.0,0,0,1
54d331o8ozv623ky.npy,0.0,0.0,0.0,1.0,0,0,1
yaex54aajqwrzzmj.npy,1.0,0.0,0.0,0.0,0,0,1
nhtigsurkuirm15x.npy,1.0,0.0,0.0,0.0,0,0,1
6wa5jto3qrfr5k6n.npy,1.0,0.0,0.0,0.0,0,0,1
xeos8gww11ub7wdt.npy,1.0,0.0,0.0,0.0,0,0,1
9aiggjo6ug447giy.npy,1.0,0.0,0.0,0.0,0,0,1
jcd5ryq7n9of598h.npy,1.0,0.0,0.0,0.0,0,0,1
li5f6h12svsa4fxs.npy,1.0,0.0,0.0,0.0,0,0,1
rl7wnvo9lv34jcir.npy,1.0,0.0,0.0,0.0,0,0,1
mvswlsatrwxex84p.npy,0.0,0.0,0.0,1.0,0,0,1
kt6sdq6qoj4nmzil.npy,1.0,0.0,0.0,0.0,0,0,1
2qb8f5bzzvriq52d.npy,0.0,1.0,0.0,0.0,0,0,1
zg5qzrntmdgqvhvw.npy,0.0,1.0,0.0,0.0,0,0,1
ya60g16x56l8h5pr.npy,0.0,1.0,0.0,0.0,0,0,1
t63y1loxi2nvk6ac.npy,0.0,1.0,0.0,0.0,0,0,1
2n8ifq3exy0o8p3h.npy,0.0,0.0,1.0,0.0,0,0,1
699kth77a2jov3le.npy,0.0,0.0,1.0,0.0,0,0,1
y8aua3yrc43vt2zm.npy,0.0,0.0,1.0,0.0,0,0,1
bcynnzxkj57cfw26.npy,0.0,0.0,0.0,1.0,0,0,1
pk383zzmbjtfkg77.npy,0.0,0.0,0.0,1.0,0,0,1
029x9u0s30ghyp7x.npy,1.0,0.0,0.0,0.0,0,0,1
4ng29mpcemzwp0nh.npy,1.0,0.0,0.0,0.0,0,0,1
8klr3yomh7gzsat3.npy,1.0,0.0,0.0,0.0,0,0,1
xxdkviehwbwee8ci.npy,1.0,0.0,0.0,0.0,0,0,1
2uzzg16e34gvwbl2.npy,1.0,0.0,0.0,0.0,0,0,1
1tp3l4p8tiehd3fs.npy,1.0,0.0,0.0,0.0,0,0,1
gup6eyj2tnj9rroe.npy,1.0,0.0,0.0,0.0,0,0,1
57i6zp4x0k2mlo7u.npy,1.0,0.0,0.0,0.0,0,0,1
xb7atdwe9fkspkmm.npy,1.0,0.0,0.0,0.0,0,0,1
sr709x1i6py6selj.npy,1.0,0.0,0.0,0.0,0,0,1
ucdpp3vhj6aa50zj.npy,1.0,0.0,0.0,0.0,0,0,1
1rf3zjpjluyfwfwc.npy,1.0,0.0,0.0,0.0,0,0,1
u6w7nm0k5uywezf1.npy,0.0,0.0,0.0,1.0,0,0,1
hyrzme7wrodfowrf.npy,0.0,0.0,1.0,0.0,0,0,1
l9sckqq88reqr3o7.npy,0.0,0.0,0.0,1.0,0,0,1
qj4ev19wr2p231lw.npy,1.0,0.0,0.0,0.0,0,0,1
olp9fw723s52drnu.npy,1.0,0.0,0.0,0.0,0,0,1
ubsgl4d345lab2nu.npy,1.0,0.0,0.0,0.0,0,0,1
xg6uoy0qnyp18yvi.npy,1.0,0.0,0.0,0.0,0,0,1
nr946h49avqcomk2.npy,1.0,0.0,0.0,0.0,0,0,1
d1n8syeb00ehis1j.npy,1.0,0.0,0.0,0.0,0,0,1
9hlxejhvg0kmkun0.npy,0.0,0.0,0.0,1.0,0,0,1
iadytnxbvxtujogg.npy,0.0,0.0,0.0,1.0,0,0,1
ri8g2kn2ugeuel7h.npy,0.0,0.0,0.0,1.0,0,0,1
a6rwzaji948ao5ay.npy,0.0,1.0,0.0,0.0,0,0,1
gb7ewkdfezhjdo9m.npy,0.0,1.0,0.0,0.0,0,0,1
pwg8wo3lxsv7v88c.npy,0.0,1.0,0.0,0.0,0,0,1
ttpj902r4tjj5b12.npy,0.0,1.0,0.0,0.0,0,0,1
amfa7gaic077xe2t.npy,0.0,1.0,0.0,0.0,0,0,1
km4qqncnz71h4p87.npy,0.0,0.0,1.0,0.0,0,0,1
eo9zyo4bux1to62w.npy,0.0,0.0,1.0,0.0,0,0,1
vyclimcak50fn18v.npy,0.0,0.0,1.0,0.0,0,0,1
ryl4tq7gcapwm6a3.npy,0.0,0.0,1.0,0.0,0,0,1
75l1xz5ukmxthug0.npy,0.0,0.0,0.0,1.0,0,0,1
afzv38im9kkky8mf.npy,1.0,0.0,0.0,0.0,0,0,1
cyrb9j1pr9o5ovm9.npy,1.0,0.0,0.0,0.0,0,0,1
rq5m5dx23bimtjuy.npy,1.0,0.0,0.0,0.0,0,0,1
x1ase9ofyxcanh99.npy,1.0,0.0,0.0,0.0,0,0,1
vywq079hrly7fw89.npy,0.0,0.0,0.0,1.0,0,0,1
gukdzphwonp5lcvw.npy,1.0,0.0,0.0,0.0,0,0,1
fuxgx2x9r5ef6h96.npy,1.0,0.0,0.0,0.0,0,0,1
2yvmtnoyxhmbx3mb.npy,1.0,0.0,0.0,0.0,0,0,1
n85nxak4r7s90zze.npy,1.0,0.0,0.0,0.0,0,0,1
1sad31xkivk1shvw.npy,1.0,0.0,0.0,0.0,0,0,1
e8as7nka7gtpm76h.npy,1.0,0.0,0.0,0.0,0,0,1
u0akom4n7d5n10pz.npy,1.0,0.0,0.0,0.0,0,0,1
t0qbdtfrq2s97a89.npy,1.0,0.0,0.0,0.0,0,0,1
mcfof566sc9rages.npy,1.0,0.0,0.0,0.0,0,0,1
yvgqkxgowaqwainf.npy,1.0,0.0,0.0,0.0,0,0,1
q9h8vokarjezciv4.npy,0.0,0.0,0.0,1.0,0,0,1
i0w7j9q1q2zfvsto.npy,1.0,0.0,0.0,0.0,0,0,1
24okye3vafwph051.npy,1.0,0.0,0.0,0.0,0,0,1
ilhv0gq94zo85t1r.npy,1.0,0.0,0.0,0.0,0,0,1
8jf1mdg5e0mc9u7u.npy,1.0,0.0,0.0,0.0,0,0,1
wmf8zj8e0z8h67jz.npy,1.0,0.0,0.0,0.0,0,0,1
lvz2y1j8umyb3k35.npy,1.0,0.0,0.0,0.0,0,0,1
k80vckcozuhlszaa.npy,0.0,0.0,0.0,1.0,0,0,1
6ek0q7xibis389hc.npy,0.0,0.0,1.0,0.0,0,0,1
a9fymswxi5mjeand.npy,0.0,0.0,1.0,0.0,0,0,1
hosc97s0z8rxed6b.npy,0.0,0.0,1.0,0.0,0,0,1
zxgdxcjgb3tngd5p.npy,0.0,0.0,0.0,1.0,0,0,1
ycphb0zzrkcvdnd5.npy,1.0,0.0,0.0,0.0,0,0,1
l6renhkr2y0xlekj.npy,1.0,0.0,0.0,0.0,0,0,1
xhlmedw8zxhy12lj.npy,1.0,0.0,0.0,0.0,0,0,1
ioctjobe75ksbjmt.npy,1.0,0.0,0.0,0.0,0,0,1
mz01cmkgryejhnsf.npy,1.0,0.0,0.0,0.0,0,0,1
z1d4vx4wyb6d2o76.npy,0.0,0.0,1.0,0.0,0,0,1
rtsxn8whqd1eccsj.npy,0.0,0.0,0.0,1.0,0,0,1
zpkluuugl8nxr795.npy,1.0,0.0,0.0,0.0,0,0,1
oivav5c8hkr7c249.npy,1.0,0.0,0.0,0.0,0,0,1
rncnuwemv0ok4hsi.npy,1.0,0.0,0.0,0.0,0,0,1
cpws1ijvch4ynd0a.npy,1.0,0.0,0.0,0.0,0,0,1
cdqjgudvk42s3k3p.npy,1.0,0.0,0.0,0.0,0,0,1
01fcvh8fxdlwurpv.npy,1.0,0.0,0.0,0.0,0,0,1
fq7a9o4hxklcod19.npy,1.0,0.0,0.0,0.0,0,0,1
6kt1wzoz1lx3i1uk.npy,1.0,0.0,0.0,0.0,0,0,1
g9at3s4shyo1od0r.npy,1.0,0.0,0.0,0.0,0,0,1
reoew69px8o0n4q7.npy,0.0,1.0,0.0,0.0,0,0,1
kgcvfpbrorjqhdiq.npy,0.0,1.0,0.0,0.0,0,0,1
5qcx37v0alga20hs.npy,0.0,1.0,0.0,0.0,0,0,1
5fevdsr423gab5x7.npy,0.0,1.0,0.0,0.0,0,0,1
oipf3m7cqw1xjeya.npy,0.0,1.0,0.0,0.0,0,0,1
7714ddgvi06ef7nc.npy,0.0,0.0,0.0,1.0,0,0,1
xi14td4kjwpytjjv.npy,0.0,0.0,1.0,0.0,0,0,1
r3n4u39oqlbw7b14.npy,0.0,0.0,1.0,0.0,0,0,1
n5wgm80hp1dhqlwn.npy,0.0,0.0,1.0,0.0,0,0,1
758q8pip3ovkn1hx.npy,0.0,0.0,1.0,0.0,0,0,1
ojdk1gfrtc78ppo3.npy,0.0,0.0,0.0,1.0,0,0,1
0o7dgiqfggfbcze4.npy,1.0,0.0,0.0,0.0,0,0,1
ccckd9q5zbwlwn7l.npy,0.0,0.0,0.0,1.0,0,0,1
ydapz5hfwzg31dp5.npy,0.0,0.0,1.0,0.0,0,0,1
4433cw0xxunq2vdb.npy,0.0,0.0,0.0,1.0,0,0,1
phvpu4zig6tfu1s6.npy,1.0,0.0,0.0,0.0,0,0,1
y5pw73xgkmtjx648.npy,1.0,0.0,0.0,0.0,0,0,1
s27xliehq52k2edf.npy,1.0,0.0,0.0,0.0,0,0,1
b52w3qj5k4aip8k0.npy,1.0,0.0,0.0,0.0,0,0,1
ly6d2rtmxmk944tr.npy,1.0,0.0,0.0,0.0,0,0,1
wjw3suqnrlwcssbu.npy,0.0,0.0,1.0,0.0,0,0,1
h6bker806ampohq7.npy,0.0,0.0,1.0,0.0,0,0,1
4ad347t7kv9vwecp.npy,0.0,0.0,0.0,1.0,0,0,1
3dgyje7dwmrmlz6p.npy,0.0,0.0,0.0,1.0,0,0,1
cnc6e6hc5afey902.npy,0.0,0.0,0.0,1.0,0,0,1
g0gxadn4h7fy4lla.npy,1.0,0.0,0.0,0.0,0,0,1
rj2ydqvkzhtap3xp.npy,1.0,0.0,0.0,0.0,0,0,1
06e4zq1i3uay6fd9.npy,1.0,0.0,0.0,0.0,0,0,1
tecom1vdg6hkst7b.npy,0.0,0.0,0.0,1.0,0,0,1
hnqfi1509n5hzpbd.npy,1.0,0.0,0.0,0.0,0,0,1
4ztnscmry5bs43o3.npy,1.0,0.0,0.0,0.0,0,0,1
6hamk0mt1sxl94js.npy,1.0,0.0,0.0,0.0,0,0,1
nbiy3urm0yofw0rh.npy,1.0,0.0,0.0,0.0,0,0,1
puzr9b0y7sdq6c29.npy,1.0,0.0,0.0,0.0,0,0,1
uiejt7749dodtpf1.npy,1.0,0.0,0.0,0.0,0,0,1
j560k1t7cu31okzj.npy,1.0,0.0,0.0,0.0,0,0,1
54tpcgcppe2mwt0r.npy,1.0,0.0,0.0,0.0,0,0,1
y20doq6sn5tv8iil.npy,1.0,0.0,0.0,0.0,0,0,1
xa6kt092ecyy2am8.npy,1.0,0.0,0.0,0.0,0,0,1
v1helskgxneork4d.npy,0.0,0.0,0.0,1.0,0,0,1
9jzfj9ma0rjf94s2.npy,0.0,0.0,0.0,1.0,0,0,1
y4sk8msvjdzbappg.npy,1.0,0.0,0.0,0.0,0,0,1
xp4kfei2cay5b5ks.npy,1.0,0.0,0.0,0.0,0,0,1
ck8icellw0w58s7q.npy,1.0,0.0,0.0,0.0,0,0,1
rc3b7jcdd30hbqew.npy,1.0,0.0,0.0,0.0,0,0,1
w3ymaco0ro41syjn.npy,1.0,0.0,0.0,0.0,0,0,1
7q7ynwwire56794f.npy,1.0,0.0,0.0,0.0,0,0,1
u7m2pnoq49f25a9r.npy,1.0,0.0,0.0,0.0,0,0,1
wt7zm0wpg77qupnj.npy,0.0,0.0,0.0,1.0,0,0,1
qjj5ubhoqhxldtxq.npy,0.0,0.0,1.0,0.0,0,0,1
fdejy7aokvgptjuj.npy,0.0,0.0,1.0,0.0,0,0,1
chuuynfzld9sf6zv.npy,0.0,0.0,0.0,1.0,0,0,1
ctzszn93tmyizvl2.npy,1.0,0.0,0.0,0.0,0,0,1
bbl4oji6nmyupb2q.npy,1.0,0.0,0.0,0.0,0,0,1
38llihla1uhel3nm.npy,0.0,0.0,0.0,1.0,0,0,1
csz3xew3vyv968ni.npy,1.0,0.0,0.0,0.0,0,0,1
e7escqnclz26n3bw.npy,1.0,0.0,0.0,0.0,0,0,1
dy4ef8t6b85eda5o.npy,1.0,0.0,0.0,0.0,0,0,1
1doztxcm66j9g3sn.npy,1.0,0.0,0.0,0.0,0,0,1
ylg3gu6l7h6mtosa.npy,1.0,0.0,0.0,0.0,0,0,1
n8pgdh1kof16n155.npy,1.0,0.0,0.0,0.0,0,0,1
0xbzck76pcg68hkz.npy,1.0,0.0,0.0,0.0,0,0,1
ao2y97rfnkxpn7fm.npy,0.0,0.0,0.0,1.0,0,0,1
3rznhsijyqi0g0hx.npy,1.0,0.0,0.0,0.0,0,0,1
9fotw7hi9i6ork69.npy,1.0,0.0,0.0,0.0,0,0,1
6gbnpi4rgxa0qoc4.npy,0.0,1.0,0.0,0.0,0,0,1
ksdzcddjjyhbgdhh.npy,0.0,1.0,0.0,0.0,0,0,1
r85nuccdgekld5jg.npy,0.0,1.0,0.0,0.0,0,0,1
cq1ulebbk3lkahw6.npy,0.0,1.0,0.0,0.0,0,0,1
hrxxuqh3qzuiqzvu.npy,0.0,0.0,0.0,1.0,0,0,1
7anqyon2o8m4w950.npy,0.0,1.0,0.0,0.0,0,0,1
j0eoh7te2w8zmaev.npy,0.0,1.0,0.0,0.0,0,0,1
y0ycgt1vjiogq9s6.npy,0.0,1.0,0.0,0.0,0,0,1
8w9h25guwrl5165u.npy,0.0,1.0,0.0,0.0,0,0,1
37ac9k6yw79rjd6h.npy,0.0,1.0,0.0,0.0,0,0,1
pg3bgnt0pyywpr8w.npy,0.0,1.0,0.0,0.0,0,0,1
bpx8ot5iu8v51hzw.npy,0.0,1.0,0.0,0.0,0,0,1
1t4110qlez5nhw07.npy,0.0,1.0,0.0,0.0,0,0,1
h9tqltuuyjjra9vh.npy,0.0,0.0,0.0,1.0,0,0,1
mkkyjtlyfy68flqx.npy,0.0,1.0,0.0,0.0,0,0,1
m1h9gwndaajesgrv.npy,0.0,1.0,0.0,0.0,0,0,1
xw3yqvyc9zuck9d2.npy,0.0,1.0,0.0,0.0,0,0,1
j58jda65ep6lq4x9.npy,0.0,1.0,0.0,0.0,0,0,1
19qqwx82j6bzou3m.npy,0.0,1.0,0.0,0.0,0,0,1
bz4kx1218wmbsn9b.npy,0.0,1.0,0.0,0.0,0,0,1
9ro75vzdles6bfaa.npy,0.0,1.0,0.0,0.0,0,0,1
3h7hmkrs2u0kbfij.npy,0.0,1.0,0.0,0.0,0,0,1
jxc8zsi9j7xmoa4o.npy,0.0,1.0,0.0,0.0,0,0,1
fe773gtd1f9lfdew.npy,0.0,0.0,1.0,0.0,0,0,1
t6a0li383as12nsn.npy,0.0,0.0,1.0,0.0,0,0,1
7gb43y2yw3spsbxv.npy,0.0,0.0,1.0,0.0,0,0,1
2jp26koj8uw849zg.npy,0.0,0.0,1.0,0.0,0,0,1
ek2ya5t2hrkhvatq.npy,0.0,0.0,1.0,0.0,0,0,1
r6fyvl2azyn8eein.npy,0.0,0.0,1.0,0.0,0,0,1
r0gju1qdvcds1185.npy,0.0,0.0,1.0,0.0,0,0,1
nnljcehrj4qe0yp4.npy,0.0,0.0,1.0,0.0,0,0,1
aofad1l9xt9ylhmn.npy,0.0,0.0,1.0,0.0,0,0,1
